Measure,Time,Band,Cluster,Normative_Mean,Normative_Std,diff,tCI_5,tCI_95,corr,cor_5,corr_95,cv,cv_5,cv_95,ICC,ICC_5,ICC_95,SEM
RSP,15 - 300,25 - 35,Temporal Left,11.214634150741691,4.383148480467416,-0.3681678703714302,-1.21,0.47,0.6294241166396491,0.44,0.76,16.401017756105954,13.763158433636615,19.038877078575293,0.6192798820040145,0.43,0.76,2.2362891652819115
RSP,15 - 300,25 - 35,Temporal Right,10.652567649589013,4.097852245139254,0.053055175940053,-0.72,0.82,0.648045913435629,0.47,0.78,15.516566200235063,13.017252734437946,18.015879666032188,0.6413251263869747,0.46,0.77,2.0311177985611635
ERSP,15 - 300,35 - 45,Anterior-Frontal Left,0.0397278370682575,0.03420170959081675,0.0067520279569399,-0.0,0.01,0.5849711761905906,0.38,0.73,48.621711970839435,40.93660766030723,56.30681628137161,0.5774347753041731,0.38,0.73,0.0218485614489389
ERSP,15 - 300,35 - 45,Anterior-Frontal Midline,0.04813927552649129,0.03546470122621544,0.0091128272660196,0.0,0.02,0.588261633364332,0.39,0.74,39.99290591577099,33.65947012684675,46.326341704695245,0.5653754843177962,0.36,0.72,0.0231664215733699
ERSP,15 - 300,35 - 45,Anterior-Frontal Right,0.03672416706643248,0.03113258077585769,0.0036982938271959,-0.01,0.01,0.4797532928983563,0.25,0.66,67.19235930596385,56.59823614988395,77.78648246204374,0.4781481044440983,0.25,0.66,0.0238793753476721
ERSP,15 - 300,35 - 45,Centro-Parietal Left,0.0749273141692029,0.048503470453666556,0.0114111851984383,0.0,0.02,0.6665813335660925,0.49,0.79,30.57293587195945,25.715101330931017,35.43077041298789,0.6496034341506963,0.47,0.78,0.0278105769117564
ERSP,15 - 300,35 - 45,Centro-Parietal Midline,0.06933342018220093,0.044120761744253716,0.0054834066206441,-0.0,0.01,0.7182651493862887,0.56,0.82,35.86333387870005,30.176779303074422,41.549888454325654,0.7115593737506325,0.56,0.82,0.0243857052254519
ERSP,15 - 300,35 - 45,Centro-Parietal Right,0.03559958507408231,0.028118449350777307,0.0055168611274103,-0.0,0.01,0.5969526969149149,0.4,0.74,49.19706398080973,41.421833041430205,56.97229492018925,0.585808311934466,0.39,0.73,0.0190756841612162
ERSP,15 - 300,35 - 45,Fronto-Central Left,0.05067226903251759,0.034193896097689636,0.0062849509607383,-0.0,0.01,0.6705438843271593,0.5,0.79,21.843113166250745,18.35277100773956,25.333455324761932,0.6554341188169059,0.48,0.78,0.0213035535558281
ERSP,15 - 300,35 - 45,Fronto-Central Midline,0.07691117612945327,0.046798971585198225,0.0100098383557352,0.0,0.02,0.7272380141410515,0.58,0.83,33.01683079685645,27.77616973046413,38.25749186324877,0.7160213455374979,0.56,0.82,0.0264178790024375
ERSP,15 - 300,35 - 45,Fronto-Central Right,0.04057067249701894,0.03153806122156834,0.0039561277902922,-0.0,0.01,0.6230804973608339,0.43,0.76,155.46773893146872,131.04562484462727,179.8898530183102,0.6210689313462201,0.43,0.76,0.0199691507118539
ERSP,15 - 300,35 - 45,Occipital Midline,0.029404957700164686,0.02446346408893286,0.0064605845484717,-0.0,0.01,0.4737819301513953,0.24,0.65,54.77453212675144,46.125612744842584,63.42345150866029,0.4608662805917035,0.23,0.64,0.0188264483291895
ERSP,15 - 300,35 - 45,Parieto-Occipital Left,0.042017962440438344,0.03306079220453324,0.0094468409615465,0.0,0.02,0.6561339574316877,0.48,0.78,40.517808433011325,34.10214872980061,46.93346813622205,0.635353273497839,0.45,0.77,0.0218615584562348
ERSP,15 - 300,35 - 45,Parieto-Occipital Midline,0.03304803445088331,0.02788914659619914,0.0035794089440571,-0.0,0.01,0.4934566629324243,0.27,0.67,12.4769256219626,10.453759894384683,14.500091349540508,0.4902465585905332,0.27,0.66,0.0197022172360937
ERSP,15 - 300,35 - 45,Parieto-Occipital Right,0.020720253178911893,0.02214931401728592,0.0050765159546611,-0.0,0.01,0.4760106656182479,0.25,0.66,55.146692869285694,46.43947597119078,63.85390976738062,0.4658421012254529,0.24,0.64,0.0150632297684304
ERSP,15 - 300,35 - 45,Temporal Left,0.029101167665958685,0.027499393937274793,0.0015308011998221,-0.01,0.01,0.4880151829755507,0.26,0.66,-1015.439664859266,-856.4437406542421,-1174.4355890642903,0.4916932109199506,0.27,0.67,0.0219724831244102
ERSP,15 - 300,35 - 45,Temporal Right,0.021257825527674343,0.02766059809067882,0.0041020688476837,-0.0,0.01,0.2749201773501355,0.02,0.5,141.1572780185171,118.9768413343536,163.3377147026806,0.2699879511482866,0.01,0.49,0.0219094283856176
GERSP,15 - 300,35 - 45,Global,0.042097808741900354,0.026256805874884832,0.006190970353497,0.0,0.01,0.6774068479932446,0.51,0.8,46.201355613631925,38.89539060443904,53.507320622824814,0.6639138763114086,0.49,0.79,0.0160426258351528
GITC,15 - 300,35 - 45,Global,0.16037793162395397,0.035563080639434926,0.0058638939032157,-0.0,0.01,0.7036412168668116,0.54,0.81,9.141905022499271,7.641157151394193,10.642652893604346,0.6953468978588723,0.53,0.81,0.0205831759777432
GRSP,15 - 300,35 - 45,Global,4.79688409807056,2.546630687354118,-0.083831278721876,-0.56,0.39,0.6159139248340543,0.42,0.76,17.991725189564846,15.104687805707604,20.878762573422087,0.6070308999209647,0.41,0.75,1.2628154143803425
ITC,15 - 300,35 - 45,Anterior-Frontal Left,0.1601443927806583,0.04131570704716633,0.0067713995940933,-0.0,0.02,0.6659108927627299,0.49,0.79,13.341985662066625,11.18331168247247,15.50065964166078,0.6627128476636075,0.49,0.79,0.0270116366020488
ITC,15 - 300,35 - 45,Anterior-Frontal Midline,0.1666839993072224,0.04370618263064803,0.0092079816565237,-0.0,0.02,0.6641460515711091,0.49,0.79,12.503147457527996,10.475874182569102,14.530420732486892,0.6544394422327935,0.48,0.78,0.0278088019160304
ITC,15 - 300,35 - 45,Anterior-Frontal Right,0.1574190495681779,0.04057624651356299,0.0051135007740903,-0.0,0.01,0.6811499368572256,0.51,0.8,11.855990431834448,9.930091758945048,13.781889104723852,0.675164633350966,0.51,0.79,0.0247039731380422
ITC,15 - 300,35 - 45,Centro-Parietal Left,0.1929499666750636,0.051827468495963674,0.0070199354150854,-0.0,0.02,0.8001537100266981,0.68,0.88,8.767992298898758,7.325816384921242,10.210168212876274,0.7874036753201644,0.66,0.87,0.0241781579488498
ITC,15 - 300,35 - 45,Centro-Parietal Midline,0.1934778399115276,0.0503332022999488,0.0041417481313391,-0.01,0.01,0.7091434714829373,0.55,0.82,11.825607793079316,9.904468441021397,13.746747145137237,0.7070503510606413,0.55,0.82,0.0272443893496408
ITC,15 - 300,35 - 45,Centro-Parietal Right,0.15235201147806027,0.03525050622994506,0.005318249668289,-0.0,0.01,0.624938478547537,0.44,0.76,10.786544078455057,9.028169969472415,12.5449181874377,0.6156698162818058,0.43,0.75,0.0216396804778794
ITC,15 - 300,35 - 45,Fronto-Central Left,0.16771714817888744,0.043530421064245255,0.0058424518389759,-0.0,0.02,0.7119086773670665,0.55,0.82,11.169167407608889,9.350856859407484,12.98747795581029,0.6961469413957929,0.53,0.81,0.0264373342760509
ITC,15 - 300,35 - 45,Fronto-Central Midline,0.20247761001299472,0.05239657309339165,0.0057419274015292,-0.01,0.02,0.6896127090458954,0.52,0.81,11.154352552482209,9.338362693052703,12.970342411911709,0.6863143396326551,0.52,0.8,0.0317476765089032
ITC,15 - 300,35 - 45,Fronto-Central Right,0.1613060794964719,0.038552284724503325,0.0025799364894923,-0.01,0.01,0.6498090751850761,0.47,0.78,11.085073477039131,9.279935912224309,12.89021104185396,0.6497101235337832,0.47,0.78,0.0237885406847252
ITC,15 - 300,35 - 45,Occipital Midline,0.1480944878219828,0.03668695495619413,0.0092262054864636,-0.0,0.02,0.5071741266369438,0.28,0.68,13.694115130628076,11.480281455109886,15.907948806146267,0.497250074950448,0.28,0.67,0.0275679012447013
ITC,15 - 300,35 - 45,Parieto-Occipital Left,0.16040281526633496,0.04343545858199197,0.0085341789289657,-0.0,0.02,0.6071740068190549,0.41,0.75,12.412923626068046,10.3997835593543,14.4260636927818,0.5876844333277652,0.39,0.73,0.029644663135318
ITC,15 - 300,35 - 45,Parieto-Occipital Midline,0.1475079686255149,0.03866374973747426,0.0033366715193388,-0.01,0.01,0.5722204242801289,0.37,0.72,13.798119315790943,11.567993793833866,16.028244837748023,0.5587801660401562,0.35,0.71,0.0273293788657139
ITC,15 - 300,35 - 45,Parieto-Occipital Right,0.1327264224986826,0.03229579891259922,0.0084923824499188,-0.0,0.02,0.3893536798565377,0.14,0.59,14.730078836626324,12.353965522188254,17.106192151064388,0.3777868588225823,0.14,0.58,0.0239680666501298
ITC,15 - 300,35 - 45,Temporal Left,0.1464511757348971,0.037393408903999836,0.0049208415303135,-0.0,0.01,0.6560823207410867,0.48,0.78,13.024244049311198,10.915343043315652,15.133145055306745,0.6555744413711878,0.48,0.78,0.0247185231423515
ITC,15 - 300,35 - 45,Temporal Right,0.1417466184765426,0.03754852951755263,0.001601694431775,-0.01,0.01,0.6107177314197801,0.42,0.75,12.46589730931819,10.444459123529118,14.487335495107269,0.6137263578784067,0.42,0.75,0.0223377947542453
RSP,15 - 300,35 - 45,Anterior-Frontal Left,5.622889045492462,3.441072551541577,-0.4850220265578358,-1.36,0.39,0.5403003227794592,0.33,0.7,25.821201333781868,21.70770731417694,29.934695353386804,0.5249077165231582,0.31,0.69,2.3340501595036045
RSP,15 - 300,35 - 45,Anterior-Frontal Midline,4.921599855230773,2.6575187364169888,-0.0910981757111988,-0.48,0.3,0.7907446517323644,0.67,0.87,16.102308809516117,13.511241068367696,18.693376550664535,0.7728734526479409,0.64,0.86,1.0390443575520565
RSP,15 - 300,35 - 45,Anterior-Frontal Right,5.625465691049557,3.967985987404464,0.0206980405866076,-0.46,0.5,0.8071897862869786,0.69,0.88,18.19866738730343,15.27921332230972,21.118121452297142,0.8053323035319342,0.69,0.88,1.2676031627499231
RSP,15 - 300,35 - 45,Centro-Parietal Left,4.079704563573405,2.3113125838490443,-0.0297401683011831,-0.39,0.33,0.7301999920043968,0.58,0.83,16.929262084061826,14.208655365804573,19.649868802319073,0.7299783661393077,0.58,0.83,0.9602999437784304
RSP,15 - 300,35 - 45,Centro-Parietal Midline,4.471327327124704,2.2258845669511094,-0.1441419332547604,-0.47,0.18,0.7981936582460705,0.68,0.88,15.851221510715217,13.299485607111736,18.402957414318696,0.7957511512759864,0.68,0.87,0.8710745224485331
RSP,15 - 300,35 - 45,Centro-Parietal Right,4.666458386824238,2.4756832198761844,-0.1743056289045963,-0.62,0.27,0.69301169086567,0.53,0.81,16.34980540260731,13.719968293837043,18.979642511377577,0.6669895465528244,0.49,0.79,1.1882599038022497
RSP,15 - 300,35 - 45,Fronto-Central Left,5.693556868658135,2.941526195974206,-0.3400921700190186,-1.0,0.32,0.5483199460937146,0.34,0.71,19.169001721843493,16.097548600773788,22.240454842913195,0.4752458267467226,0.25,0.65,1.7452681160667431
RSP,15 - 300,35 - 45,Fronto-Central Midline,4.934505945968073,2.977606748827961,0.2192825204638165,-0.13,0.57,0.7217903206212832,0.57,0.83,13.184083847598345,11.05014456603303,15.318023129163658,0.7198019607501847,0.57,0.82,0.9366734914468088
RSP,15 - 300,35 - 45,Fronto-Central Right,5.354848901492623,2.6432574276127485,0.2219488263483485,-0.32,0.77,0.5816655144129087,0.38,0.73,17.13911265670201,14.385633671821903,19.89259164158213,0.5821324196198584,0.38,0.73,1.444587303804021
RSP,15 - 300,35 - 45,Occipital Midline,5.799141466299371,3.8686800728111614,0.277892419486323,-0.45,1.0,0.6309542815217222,0.44,0.77,23.752964341734316,19.963451510202756,27.54247717326588,0.6289452682448727,0.44,0.76,1.9249756306879655
RSP,15 - 300,35 - 45,Parieto-Occipital Left,4.125811963864187,2.53337831023011,0.0209244751449372,-0.44,0.48,0.5762740802099062,0.37,0.73,19.78059514837631,16.613338323133515,22.9478519736191,0.576342904679704,0.37,0.73,1.2177345825711423
RSP,15 - 300,35 - 45,Parieto-Occipital Midline,3.4589188534285427,2.1554091223755063,0.117073462701705,-0.25,0.49,0.7067740438519836,0.55,0.82,19.781813665773164,16.61436596457397,22.94926136697236,0.7020667611527589,0.54,0.81,0.9809293107176176
RSP,15 - 300,35 - 45,Parieto-Occipital Right,4.09801630458189,2.656071087215642,0.0350222873165008,-0.54,0.61,0.5234491850806869,0.3,0.69,22.94932207317126,19.285696641370077,26.61294750497245,0.5272524908847335,0.31,0.69,1.5153218626618263
RSP,15 - 300,35 - 45,Temporal Left,6.038418499795668,3.3421914919015667,-0.234448205297189,-0.97,0.5,0.4450877085521887,0.21,0.63,25.330960788901265,21.294261021977658,29.36766055582487,0.442277496562623,0.21,0.63,1.9433401091185416
RSP,15 - 300,35 - 45,Temporal Right,5.7531870599035875,3.0368796235253965,0.2545888921252439,-0.42,0.93,0.4241059562858697,0.18,0.62,22.309184620348304,18.745834202142415,25.8725350385542,0.4252567905116741,0.19,0.62,1.794504834358022
ERSP,15 - 300,8 - 12,Anterior-Frontal Left,0.0880548458140009,0.09987252431921065,0.0065161869547955,-0.01,0.03,0.660431789429429,0.48,0.79,100.79715723672888,84.93897469072557,116.6553397827322,0.661233686990895,0.49,0.79,0.0567361799779312
ERSP,15 - 300,8 - 12,Anterior-Frontal Midline,0.10234767201897951,0.10694164458091605,0.0096785395881064,-0.01,0.03,0.7527156346720459,0.61,0.85,59.66006081470844,50.24584258417787,69.07427904523902,0.7504484360140496,0.61,0.84,0.0519832327462275
ERSP,15 - 300,8 - 12,Anterior-Frontal Right,0.10448545254702189,0.10476795225842785,0.0131448161596369,-0.01,0.03,0.7399766392160256,0.59,0.84,-18.338940250644132,-15.534921823164009,-21.142958678124263,0.7330876707577559,0.59,0.83,0.0530256006299829
ERSP,15 - 300,8 - 12,Centro-Parietal Left,0.1923340651163022,0.16278362777736088,0.0237729689751547,0.0,0.05,0.8449073101069582,0.75,0.91,37.87456136769066,31.872955918362265,43.87616681701907,0.8376649880869107,0.74,0.9,0.0639500820393716
ERSP,15 - 300,8 - 12,Centro-Parietal Midline,0.09199261597154546,0.10292387806603695,0.0120264889592207,-0.01,0.03,0.6231546364164288,0.43,0.76,17.332403219799925,14.548646028642368,20.116160410957463,0.6222355335597439,0.43,0.76,0.0581377748155477
ERSP,15 - 300,8 - 12,Centro-Parietal Right,0.06274431364709167,0.0758925331295954,0.002375884687762,-0.02,0.02,0.5915030186983834,0.39,0.74,155.48953039661382,131.06400276248806,179.9150580307396,0.5879659955045169,0.39,0.74,0.053525251422158
ERSP,15 - 300,8 - 12,Fronto-Central Left,0.09722953123686578,0.09883588447039356,0.0019042377777069,-0.02,0.02,0.7171297670541534,0.56,0.82,58.35029310508777,49.14124483346162,67.55934137671392,0.7200999948223976,0.57,0.83,0.0531194861238979
ERSP,15 - 300,8 - 12,Fronto-Central Midline,0.11465983357736591,0.1105202916454197,0.0036933668436781,-0.02,0.02,0.749120602325366,0.61,0.84,54.04960355719509,45.51424138373781,62.58496573065238,0.7502973067179834,0.61,0.85,0.0515978481608048
ERSP,15 - 300,8 - 12,Fronto-Central Right,0.10109975123107771,0.09204310646913157,0.0051725439178344,-0.01,0.02,0.7404057886963111,0.59,0.84,50.950337843994106,42.900463451569046,59.000212236419166,0.7419748486019755,0.6,0.84,0.046296114223331
ERSP,15 - 300,8 - 12,Occipital Midline,0.06317507033310972,0.07555933688748566,-0.0004556149063437,-0.02,0.02,0.6953798183020323,0.53,0.81,20.054185632094228,16.844071933919885,23.264299330268564,0.6990957489722427,0.54,0.81,0.0455708898987857
ERSP,15 - 300,8 - 12,Parieto-Occipital Left,0.09061206775909689,0.09306103307006676,0.0006848133668468,-0.02,0.02,0.7071288620142554,0.55,0.82,53.64484645734239,45.17288789120652,62.116805023478264,0.7078895798912925,0.55,0.82,0.049506564116922
ERSP,15 - 300,8 - 12,Parieto-Occipital Midline,0.052593857045914905,0.07160760686123781,-0.0012110602904155,-0.02,0.02,0.4808920350481082,0.25,0.66,83.58873062428414,70.4261804067858,96.75128084178245,0.4818198716135693,0.25,0.66,0.0487846855706406
ERSP,15 - 300,8 - 12,Parieto-Occipital Right,0.04540359198903862,0.06806251516925721,-0.0025696348507844,-0.02,0.02,0.5656904003818851,0.36,0.72,62.335763179231584,52.50240669988225,72.16911965858091,0.5612755427784003,0.35,0.72,0.0469797807438365
ERSP,15 - 300,8 - 12,Temporal Left,0.0687726683611945,0.07843489984902738,-0.0023804701977673,-0.02,0.02,0.512672394269205,0.29,0.68,-31.29072434147971,-26.45785989028326,-36.12358879267615,0.5155134235027002,0.29,0.68,0.0558112694611175
ERSP,15 - 300,8 - 12,Temporal Right,0.07592662656941228,0.09046758873899817,0.0053551505154932,-0.01,0.02,0.7584347671681639,0.62,0.85,100.77556233456971,84.9207625450323,116.63036212410717,0.7523819820260639,0.61,0.85,0.0444920350014651
GERSP,15 - 300,8 - 12,Global,0.09212699129170185,0.08463620844602032,0.0049684320799843,-0.01,0.02,0.7458249095004078,0.6,0.84,125.75376632416824,105.98622914737535,145.52130350096107,0.7459523127194823,0.6,0.84,0.0428961365452939
GITC,15 - 300,8 - 12,Global,0.26621477277618977,0.10349940777826518,0.0099600429760848,-0.01,0.03,0.7607348040888658,0.62,0.85,14.849236230192938,12.454457378834356,17.244015081551524,0.758520262147245,0.62,0.85,0.048253524670253
GRSP,15 - 300,8 - 12,Global,48.95238068094069,10.945737440317567,-0.1167856971450029,-1.33,1.09,0.9061219678997408,0.85,0.94,5.180247014272381,4.300077284444565,6.060416744100198,0.9005700500311851,0.84,0.94,3.1814708758941297
ITC,15 - 300,8 - 12,Anterior-Frontal Left,0.2665238109640311,0.11987192735284626,0.0185621752084021,-0.01,0.04,0.6868105695958493,0.52,0.8,20.511997345515734,17.230169243528636,23.793825447502847,0.6794431256530801,0.51,0.8,0.067243390521067
ITC,15 - 300,8 - 12,Anterior-Frontal Midline,0.28895061579147363,0.12647026257321634,0.0121295545165648,-0.01,0.04,0.6777560578526834,0.51,0.8,20.692534561917768,17.382426015239698,24.00264310859583,0.676843860772553,0.51,0.8,0.0687051787033342
ITC,15 - 300,8 - 12,Anterior-Frontal Right,0.29451985114893564,0.13153441493260865,0.0165080265840764,-0.01,0.04,0.6827657614613217,0.51,0.8,21.35778895152206,17.943470921915424,24.7721069811287,0.6801985329266783,0.51,0.8,0.0710011137304091
ITC,15 - 300,8 - 12,Centro-Parietal Left,0.37547340942840246,0.16022117940985592,0.0137443177193773,-0.01,0.04,0.7803095765564854,0.65,0.87,18.382866966399295,15.434558762006874,21.33117517079171,0.7794540669508454,0.65,0.86,0.075852466270728
ITC,15 - 300,8 - 12,Centro-Parietal Midline,0.2604536352740423,0.12051941425875373,0.0158992034011765,-0.01,0.04,0.6847454007972341,0.52,0.8,18.9594022396505,15.920782052872925,21.998022426428083,0.6790641925819443,0.51,0.8,0.0632062741785104
ITC,15 - 300,8 - 12,Centro-Parietal Right,0.24516261844326143,0.1009071796284753,0.010978478520599,-0.01,0.03,0.7478833537969416,0.61,0.84,16.346373787921465,13.717074228091288,18.97567334775164,0.7455760301314326,0.6,0.84,0.0502355925773473
ITC,15 - 300,8 - 12,Fronto-Central Left,0.26850549933374374,0.11290044294570728,0.0127671005509679,-0.0,0.03,0.8059190373034538,0.69,0.88,14.771983304331435,12.389305819885346,17.15466078877753,0.798205911124174,0.68,0.88,0.0471332426365563
ITC,15 - 300,8 - 12,Fronto-Central Midline,0.2855957848250647,0.1184054726049249,0.0054762381275839,-0.01,0.03,0.7573290774851181,0.62,0.85,15.676904875885263,13.1524749873421,18.201334764428424,0.7558661573462377,0.62,0.85,0.0531877423279901
ITC,15 - 300,8 - 12,Fronto-Central Right,0.2853735903342668,0.11315614443789411,0.0053359421814891,-0.02,0.03,0.7000207072283848,0.54,0.81,17.791568569138207,14.93588493242692,20.64725220584949,0.7002758925226497,0.54,0.81,0.0581093775400518
ITC,15 - 300,8 - 12,Occipital Midline,0.21821467151302607,0.1003631295524051,-0.0008385763495464,-0.02,0.02,0.6935436463261506,0.53,0.81,23.35076761552665,19.624257318857875,27.07727791219542,0.6959582408514525,0.53,0.81,0.0569459916920714
ITC,15 - 300,8 - 12,Parieto-Occipital Left,0.258877885501374,0.10899840436949865,-0.0032128270257401,-0.03,0.02,0.6009938520438927,0.4,0.74,19.75885855825723,16.595006684341833,22.92271043217263,0.6030432753489134,0.41,0.75,0.0637230337839787
